transaction_id,transaction_date,customer_id,product_id,product_name,category,subcategory,region,quantity,unit_price,discount_pct,revenue,cost,profit,sales_channel,payment_method,customer_segment
TXN-001807,2024-11-26,CUST-00114,PROD-0051,Blade Server,Hardware,Servers,Asia Pacific,5,8153.04,25.0,30573.88,16931.2,13642.68,Reseller,Wire Transfer,Enterprise
TXN-001808,2024-01-03,CUST-00256,PROD-0018,Security Platform,Software,Licenses,North America,1,12502.12,10.0,11251.91,10788.97,462.94,Direct,Credit Card,SMB
TXN-001809,2025-04-06,CUST-00298,PROD-0031,Enterprise Support,Software,Support Plans,Europe,2,11941.74,0.0,23883.47,15539.6,8343.87,Partner,Net 60,Enterprise
TXN-001810,2025-05-24,CUST-00498,PROD-0056,Flash Storage,Hardware,Storage,Middle East & Africa,1,3910.84,15.0,3324.21,1274.47,2049.74,Reseller,Wire Transfer,Government
TXN-001811,2024-01-25,CUST-00151,PROD-0062,SSD 1TB,Hardware,Components,Middle East & Africa,3,9878.18,20.0,23707.62,7970.79,15736.83,Reseller,Credit Card,Government
TXN-001812,2024-04-09,CUST-00460,PROD-0008,Studio Display,Electronics,Monitors,Latin America,11,7437.99,15.0,69545.24,30858.74,38686.5,Direct,Net 30,Government
TXN-001813,2024-09-12,CUST-00419,PROD-0018,Security Platform,Software,Licenses,North America,3,14425.02,0.0,43275.06,32366.91,10908.15,Reseller,Net 60,Startup
TXN-001814,2025-01-02,CUST-00221,PROD-0039,Executive Briefing,Services,Training,Europe,1,13036.32,10.0,11732.69,7231.22,4501.47,Direct,Purchase Order,Enterprise
TXN-001815,2023-07-28,CUST-00042,PROD-0068,Batch Processing,Cloud Infrastructure,Compute,Asia Pacific,1,5520.5,0.0,5520.5,2749.55,2770.95,Direct,Purchase Order,Mid-Market
TXN-001816,2024-09-27,CUST-00426,PROD-0048,Database Admin,Services,Managed Services,Europe,3,10901.72,25.0,24528.88,15106.2,9422.68,Partner,Net 60,Startup
TXN-001817,2025-04-30,CUST-00227,PROD-0047,Security Ops,Services,Managed Services,Asia Pacific,6,3390.74,0.0,20344.46,11436.84,8907.62,Direct,Purchase Order,Enterprise
TXN-001818,2023-11-10,CUST-00260,PROD-0077,Model Training,Cloud Infrastructure,AI/ML Services,Asia Pacific,1,9041.82,0.0,9041.82,6380.07,2661.75,Reseller,Purchase Order,Startup
TXN-001819,2025-06-10,CUST-00124,PROD-0026,Dashboard Build,Software,Custom Development,Latin America,5,529.21,10.0,2381.46,1378.6,1002.86,Reseller,Purchase Order,Enterprise
TXN-001820,2024-03-27,CUST-00099,PROD-0063,CPU Xeon,Hardware,Components,Asia Pacific,6,14356.09,5.0,81829.69,27476.88,54352.81,Online,Net 60,Enterprise
TXN-001821,2025-06-06,CUST-00263,PROD-0029,Basic Support,Software,Support Plans,Middle East & Africa,1,1637.23,25.0,1227.92,565.36,662.56,Partner,Purchase Order,Mid-Market
TXN-001822,2025-11-29,CUST-00136,PROD-0067,Container Service,Cloud Infrastructure,Compute,Europe,1,12556.8,0.0,12556.8,8452.38,4104.42,Online,Purchase Order,Mid-Market
TXN-001823,2024-04-20,CUST-00311,PROD-0042,Data Migration,Services,Implementation,North America,1,4959.59,25.0,3719.69,3650.2,69.49,Partner,Wire Transfer,Government
TXN-001824,2025-03-15,CUST-00486,PROD-0053,NAS 8-Bay,Hardware,Storage,Asia Pacific,1,668.61,0.0,668.61,318.88,349.73,Direct,Wire Transfer,Mid-Market
TXN-001825,2024-04-09,CUST-00456,PROD-0013,Managed Switch 24P,Electronics,Networking,North America,11,8273.96,0.0,91013.55,59095.19,31918.36,Reseller,Wire Transfer,SMB
TXN-001826,2025-09-08,CUST-00081,PROD-0058,KVM Switch,Hardware,Peripherals,Middle East & Africa,3,10697.58,20.0,25674.18,20159.22,5514.96,Online,Net 60,SMB
TXN-001827,2025-02-11,CUST-00401,PROD-0030,Premium Support,Software,Support Plans,North America,1,4687.03,20.0,3749.62,2455.77,1293.85,Online,,Enterprise
TXN-001828,2025-02-06,CUST-00192,PROD-0005,UltraSharp 27,Electronics,Monitors,Latin America,1,15217.13,5.0,14456.27,5626.76,8829.51,Partner,Net 30,Mid-Market
TXN-001829,2024-05-12,CUST-00023,PROD-0036,Cloud Migration,Services,Consulting,Europe,2,12775.04,0.0,25550.07,13726.72,11823.35,Online,Net 60,SMB
TXN-001830,2025-09-14,CUST-00046,PROD-0059,UPS 1500VA,Hardware,Peripherals,North America,3,9807.17,25.0,22066.13,15462.84,6603.29,Reseller,Net 60,Startup
TXN-001831,2023-06-19,CUST-00016,PROD-0010,Mechanical Keyboard,Electronics,Accessories,Europe,1,14589.09,20.0,11671.28,6853.26,4818.02,Reseller,Credit Card,Startup
TXN-001832,2025-05-07,CUST-00388,PROD-0042,Data Migration,Services,Implementation,Europe,6,6356.76,15.0,32419.48,21901.2,10518.28,Reseller,Purchase Order,SMB
TXN-001833,2025-01-21,CUST-00498,PROD-0067,Container Service,Cloud Infrastructure,Compute,Latin America,1,15813.23,0.0,15813.23,8452.38,7360.85,Partner,Wire Transfer,
TXN-001834,2024-09-22,CUST-00455,PROD-0032,24/7 Critical,Software,Support Plans,Asia Pacific,2,9154.53,20.0,14647.25,11677.52,2969.73,Partner,Wire Transfer,SMB
TXN-001835,2025-08-19,CUST-00169,PROD-0071,Archive Storage,Cloud Infrastructure,Cloud Storage,North America,10,5944.09,0.0,59440.89,25728.7,33712.19,Online,Wire Transfer,SMB
TXN-001836,2025-03-06,CUST-00168,PROD-0046,App Monitoring,Services,Managed Services,Middle East & Africa,2,2550.24,0.0,5100.48,1857.1,3243.38,Partner,Net 30,Mid-Market
TXN-001837,2023-04-03,CUST-00391,PROD-0008,Studio Display,Electronics,Monitors,Europe,1,8579.37,0.0,8579.37,2805.34,5774.03,Reseller,Credit Card,Enterprise
TXN-001838,2025-05-22,CUST-00041,PROD-0047,Security Ops,Services,Managed Services,North America,2,4507.29,0.0,9014.58,3812.28,5202.3,Partner,Wire Transfer,Enterprise
TXN-001839,2025-10-01,CUST-00088,PROD-0028,Mobile App,Software,Custom Development,Asia Pacific,1,8626.26,0.0,8626.26,5681.28,2944.98,Partner,Purchase Order,SMB
TXN-001840,2024-04-17,CUST-00236,PROD-0026,Dashboard Build,Software,Custom Development,Europe,1,654.63,0.0,654.63,275.72,378.91,Reseller,Net 30,Mid-Market
TXN-001841,2025-07-06,CUST-00210,PROD-0057,Docking Station,Hardware,Peripherals,Middle East & Africa,1,11030.33,0.0,11030.33,9308.4,1721.93,Reseller,Net 30,Enterprise
TXN-001842,2025-01-05,CUST-00437,PROD-0037,Admin Training,Services,Training,Latin America,1,7693.68,5.0,7309.0,5900.81,1408.19,Partner,Net 30,Startup
TXN-001843,2025-10-18,CUST-00145,PROD-0002,EliteBook 840,Electronics,Laptops,Europe,1,6007.2,0.0,6007.2,3920.08,2087.12,Partner,Wire Transfer,SMB
TXN-001844,2023-08-02,CUST-00443,PROD-0060,Label Printer,Hardware,Peripherals,Middle East & Africa,2,6344.5,5.0,12054.56,7458.44,4596.12,Direct,Credit Card,Startup
TXN-001845,2024-06-06,CUST-00477,PROD-0034,Architecture Design,Services,Consulting,Middle East & Africa,1,13015.45,25.0,9761.58,5116.5,4645.08,Reseller,Net 60,SMB
TXN-001846,2025-03-06,CUST-00293,PROD-0036,Cloud Migration,Services,Consulting,North America,3,12774.78,15.0,32575.68,20590.08,11985.6,Partner,Net 30,SMB
TXN-001847,2024-05-06,CUST-00289,PROD-0072,CDN Distribution,Cloud Infrastructure,Cloud Storage,Latin America,6,14120.95,10.0,76253.15,44952.48,31300.67,Partner,Net 30,SMB
TXN-001848,2025-05-31,CUST-00435,PROD-0053,NAS 8-Bay,Hardware,Storage,Europe,1,722.34,0.0,722.34,318.88,403.46,Reseller,Wire Transfer,Startup
TXN-001849,2024-03-04,CUST-00313,PROD-0037,Admin Training,Services,Training,Asia Pacific,1,8908.4,5.0,8462.98,5900.81,2562.17,Online,Credit Card,Enterprise
TXN-001850,2025-04-03,CUST-00114,PROD-0064,GPU Tesla,Hardware,Components,Europe,7,6522.83,0.0,45659.78,25576.81,20082.97,Direct,Net 60,Enterprise
TXN-001851,2025-04-30,CUST-00434,PROD-0034,Architecture Design,Services,Consulting,Latin America,4,13694.86,0.0,54779.45,20466.0,34313.45,Direct,Wire Transfer,Enterprise
TXN-001852,2023-07-17,CUST-00224,PROD-0063,CPU Xeon,Hardware,Components,Europe,2,13391.39,20.0,21426.23,9158.96,12267.27,Partner,Credit Card,Enterprise
TXN-001853,2024-11-28,CUST-00440,PROD-0051,Blade Server,Hardware,Servers,Europe,5,9227.95,0.0,46139.73,16931.2,29208.53,Reseller,Wire Transfer,Enterprise
TXN-001854,2023-09-06,CUST-00340,PROD-0080,Vision Service,Cloud Infrastructure,AI/ML Services,Latin America,1,12887.67,0.0,12887.67,7121.74,5765.93,Direct,Wire Transfer,Startup
TXN-001855,2023-01-29,CUST-00273,PROD-0027,Data Pipeline,Software,Custom Development,Latin America,1,3070.99,0.0,3070.99,933.31,2137.68,Online,Purchase Order,Startup
TXN-001856,2024-09-27,CUST-00150,PROD-0060,Label Printer,Hardware,Peripherals,Latin America,2,7948.66,20.0,12717.86,7458.44,5259.42,Online,Wire Transfer,Government
TXN-001857,2024-03-26,CUST-00261,PROD-0038,Developer Bootcamp,Services,Training,North America,1,2412.08,25.0,1809.06,1567.14,241.92,Direct,Net 30,Enterprise
TXN-001858,2023-04-27,CUST-00349,PROD-0040,Certification Prep,Services,Training,Asia Pacific,1,2768.68,0.0,2768.68,1493.32,1275.36,Online,Purchase Order,SMB
TXN-001859,2025-12-02,CUST-00441,PROD-0028,Mobile App,Software,Custom Development,Asia Pacific,1,8136.9,0.0,8136.9,5681.28,2455.62,Reseller,Net 30,Startup
TXN-001860,2025-10-27,CUST-00005,PROD-0041,System Setup,Services,Implementation,Latin America,6,6029.88,0.0,36179.28,20501.76,15677.52,Partner,Purchase Order,SMB
TXN-001861,2025-03-26,CUST-00123,PROD-0059,UPS 1500VA,Hardware,Peripherals,Europe,1,11658.58,5.0,11075.65,5154.28,5921.37,Direct,Wire Transfer,SMB
TXN-001862,2023-10-22,CUST-00175,PROD-0048,Database Admin,Services,Managed Services,North America,1,10077.34,0.0,10077.34,5035.4,5041.94,Partner,Wire Transfer,Enterprise
TXN-001863,2023-08-17,CUST-00367,PROD-0059,UPS 1500VA,Hardware,Peripherals,Latin America,6,10769.38,0.0,64616.27,30925.68,33690.59,Online,Credit Card,SMB
TXN-001864,2023-11-08,CUST-00301,PROD-0038,Developer Bootcamp,Services,Training,Asia Pacific,8,2151.78,0.0,17214.22,12537.12,4677.1,Partner,Net 60,SMB
TXN-001865,2025-07-08,CUST-00391,PROD-0056,Flash Storage,Hardware,Storage,Middle East & Africa,3,4107.95,0.0,12323.85,3823.41,8500.44,Direct,Credit Card,Startup
TXN-001866,2025-09-20,CUST-00014,PROD-0073,SQL Managed,Cloud Infrastructure,Database,Latin America,1,4410.16,5.0,4189.65,2357.63,1832.02,Direct,Wire Transfer,Government
TXN-001867,2023-10-13,CUST-00153,PROD-0009,Wireless Mouse,Electronics,Accessories,Middle East & Africa,2,2508.27,0.0,5016.54,4056.66,959.88,Partner,Net 30,Startup
TXN-001868,2023-03-25,CUST-00251,PROD-0065,EC2 Instance,Cloud Infrastructure,Compute,Asia Pacific,1,8225.23,20.0,6580.18,4534.45,2045.73,Reseller,Net 30,Startup
TXN-001869,2023-06-15,CUST-00138,PROD-0030,Premium Support,Software,Support Plans,Europe,1,4570.04,15.0,3884.54,2455.77,1428.77,Online,Wire Transfer,SMB
TXN-001870,2023-05-19,CUST-00461,PROD-0054,SAN Array,Hardware,Storage,Asia Pacific,2,8120.15,25.0,12180.23,10283.1,1897.13,Online,Purchase Order,
TXN-001871,2023-03-11,CUST-00174,PROD-0011,USB-C Hub,Electronics,Accessories,Asia Pacific,1,15727.48,0.0,15727.48,4656.86,11070.62,Reseller,Net 30,Startup
TXN-001872,2023-02-01,CUST-00090,PROD-0018,Security Platform,Software,Licenses,Middle East & Africa,1,16191.09,0.0,16191.09,10788.97,5402.12,Online,Wire Transfer,Government
TXN-001873,2024-12-07,CUST-00301,PROD-0059,UPS 1500VA,Hardware,Peripherals,Asia Pacific,1,11193.06,20.0,8954.44,5154.28,3800.16,Direct,Net 30,SMB
TXN-001874,2023-11-06,CUST-00294,PROD-0007,ThinkVision 24,Electronics,Monitors,Asia Pacific,12,8732.38,20.0,83830.82,51956.04,31874.78,Online,Wire Transfer,Enterprise
TXN-001875,2023-10-21,CUST-00325,PROD-0046,App Monitoring,Services,Managed Services,Asia Pacific,1,3265.59,0.0,3265.59,928.55,2337.04,Online,Net 60,Mid-Market
TXN-001876,2024-01-11,CUST-00239,PROD-0054,SAN Array,Hardware,Storage,North America,3,7848.02,0.0,23544.05,15424.65,8119.4,Reseller,Net 30,Enterprise
TXN-001877,2024-11-13,CUST-00110,PROD-0072,CDN Distribution,Cloud Infrastructure,Cloud Storage,Europe,3,11888.61,0.0,35665.82,22476.24,13189.58,Online,Net 60,
TXN-001878,2024-03-08,CUST-00381,PROD-0027,Data Pipeline,Software,Custom Development,Europe,2,2622.0,10.0,4719.59,1866.62,2852.97,Reseller,Credit Card,Mid-Market
TXN-001879,2023-12-16,CUST-00102,PROD-0015,Access Point Pro,Electronics,Networking,Latin America,1,9035.39,10.0,8131.85,4317.86,3813.99,Online,Purchase Order,Startup
TXN-001880,2024-08-21,CUST-00059,PROD-0042,Data Migration,Services,Implementation,North America,1,6474.01,25.0,4855.51,3650.2,1205.31,Partner,Credit Card,Mid-Market
TXN-001881,2023-12-29,CUST-00322,PROD-0008,Studio Display,Electronics,Monitors,Latin America,1,6850.74,5.0,6508.2,2805.34,3702.86,Partner,Purchase Order,
TXN-001882,2024-06-14,CUST-00216,PROD-0063,CPU Xeon,Hardware,Components,Europe,6,14463.92,10.0,78105.16,27476.88,50628.28,Direct,Wire Transfer,Mid-Market
TXN-001883,2025-05-24,CUST-00237,PROD-0069,S3 Bucket,Cloud Infrastructure,Cloud Storage,Latin America,1,12226.19,15.0,10392.26,7005.76,3386.5,Online,Net 60,Startup
TXN-001884,2025-12-21,CUST-00495,PROD-0036,Cloud Migration,Services,Consulting,Asia Pacific,1,11774.1,5.0,11185.39,6863.36,4322.03,Partner,Wire Transfer,Startup
TXN-001885,2024-01-21,CUST-00137,PROD-0021,CRM Cloud,Software,SaaS Subscriptions,Europe,2,4478.53,0.0,8957.06,3622.04,5335.02,Online,Credit Card,Startup
TXN-001886,2025-02-21,CUST-00374,PROD-0028,Mobile App,Software,Custom Development,Europe,14,6736.93,10.0,84885.31,79537.92,5347.39,Partner,Purchase Order,Startup
TXN-001887,2024-09-22,CUST-00050,PROD-0003,ThinkPad X1,Electronics,Laptops,Europe,1,12984.67,10.0,11686.2,8147.32,3538.88,Partner,Wire Transfer,Mid-Market
TXN-001888,2025-01-06,CUST-00435,PROD-0074,NoSQL Service,Cloud Infrastructure,Database,Latin America,1,12137.94,20.0,9710.35,4108.57,5601.78,Online,,Government
TXN-001889,2025-07-10,CUST-00415,PROD-0004,MacBook Pro 14,Electronics,Laptops,Asia Pacific,1,14895.24,0.0,14895.24,10202.3,4692.94,Online,Purchase Order,Government
TXN-001890,2023-07-09,CUST-00017,PROD-0048,Database Admin,Services,Managed Services,Asia Pacific,1,8882.08,10.0,7993.88,5035.4,2958.48,Reseller,Net 30,Mid-Market
TXN-001891,2023-12-27,CUST-00094,PROD-0019,DevOps Tools,Software,Licenses,North America,2,2123.57,,4247.13,1895.02,2352.11,Partner,Wire Transfer,SMB
TXN-001892,2023-10-09,CUST-00450,PROD-0019,DevOps Tools,Software,Licenses,North America,4,2268.5,5.0,8620.3,3790.04,4830.26,Reseller,Credit Card,Enterprise
TXN-001893,2025-04-20,CUST-00246,PROD-0079,AutoML Pipeline,Cloud Infrastructure,AI/ML Services,Europe,1,9397.82,5.0,8927.93,2954.31,5973.62,Direct,Credit Card,Startup
TXN-001894,2025-11-16,CUST-00264,PROD-0076,Data Lake,Cloud Infrastructure,Database,Middle East & Africa,1,6461.54,0.0,6461.54,5171.42,1290.12,Reseller,Credit Card,Startup
TXN-001895,2023-06-10,CUST-00209,PROD-0012,Webcam HD,Electronics,Accessories,Europe,1,2921.83,10.0,2629.65,2206.8,422.85,Partner,Credit Card,Government
TXN-001896,2025-05-25,CUST-00252,PROD-0023,HR Suite,Software,SaaS Subscriptions,Middle East & Africa,2,2416.54,5.0,4591.43,3335.62,1255.81,Online,Net 30,Enterprise
TXN-001897,2025-12-08,CUST-00364,PROD-0068,Batch Processing,Cloud Infrastructure,Compute,North America,5,6863.29,20.0,27453.15,13747.75,13705.4,Online,Net 30,SMB
TXN-001898,2023-12-14,CUST-00168,PROD-0014,WiFi 6E Router,Electronics,Networking,North America,1,9188.68,5.0,8729.24,3978.55,4750.69,Reseller,Wire Transfer,Startup
TXN-001899,2023-06-14,CUST-00106,PROD-0057,Docking Station,Hardware,Peripherals,Europe,2,13146.43,25.0,19719.65,18616.8,1102.85,Partner,Purchase Order,Enterprise
TXN-001900,2024-06-18,CUST-00034,PROD-0023,HR Suite,Software,SaaS Subscriptions,Latin America,10,2106.34,0.0,21063.39,16678.1,4385.29,Direct,Net 30,Enterprise
TXN-001901,2023-04-29,CUST-00353,PROD-0079,AutoML Pipeline,Cloud Infrastructure,AI/ML Services,Asia Pacific,1,9598.15,0.0,9598.15,2954.31,6643.84,Direct,Net 60,Enterprise
TXN-001902,2025-11-14,CUST-00145,PROD-0068,Batch Processing,Cloud Infrastructure,Compute,Europe,8,5140.88,,41127.05,21996.4,19130.65,Online,Purchase Order,Startup
TXN-001903,2023-07-24,CUST-00305,PROD-0055,Backup Appliance,Hardware,Storage,North America,8,10199.95,20.0,65279.68,41833.28,23446.4,Partner,Net 30,SMB
TXN-001904,2024-03-25,CUST-00323,PROD-0008,Studio Display,Electronics,Monitors,North America,1,6904.41,,5868.74,2805.34,3063.4,Online,Purchase Order,SMB
TXN-001905,2023-05-11,CUST-00433,PROD-0041,System Setup,Services,Implementation,Asia Pacific,4,7083.97,5.0,26919.08,13667.84,13251.24,Partner,Net 30,Startup
TXN-001906,2023-11-30,CUST-00177,PROD-0074,NoSQL Service,Cloud Infrastructure,Database,Latin America,15,10249.57,25.0,115307.61,61628.55,53679.06,Online,Net 30,Government
TXN-001907,2025-03-06,CUST-00224,PROD-0043,Integration Setup,Services,Implementation,Middle East & Africa,3,11250.06,20.0,27000.14,17611.86,9388.28,Reseller,Credit Card,SMB
TXN-001908,2023-07-08,CUST-00060,PROD-0076,Data Lake,Cloud Infrastructure,Database,Middle East & Africa,1,7713.04,0.0,7713.04,5171.42,2541.62,Online,Purchase Order,Startup
TXN-001909,2023-09-26,CUST-00001,PROD-0040,Certification Prep,Services,Training,Asia Pacific,1,3249.7,20.0,2599.76,1493.32,1106.44,Partner,Net 60,SMB
TXN-001910,2024-12-09,CUST-00140,PROD-0010,Mechanical Keyboard,Electronics,Accessories,Europe,1,11742.34,10.0,10568.11,6853.26,3714.85,Partner,Purchase Order,SMB
TXN-001911,2023-06-28,CUST-00434,PROD-0076,Data Lake,Cloud Infrastructure,Database,Asia Pacific,2,7671.14,5.0,14575.17,10342.84,4232.33,Direct,Net 60,Mid-Market
TXN-001912,2025-08-25,CUST-00208,PROD-0041,System Setup,Services,Implementation,Asia Pacific,1,6263.78,5.0,5950.59,3416.96,2533.63,Online,Net 60,Enterprise
TXN-001913,2025-09-18,CUST-00062,PROD-0026,Dashboard Build,Software,Custom Development,North America,1,567.75,10.0,510.97,275.72,235.25,Partner,Wire Transfer,Government
TXN-001914,2025-11-23,CUST-00085,PROD-0013,Managed Switch 24P,Electronics,Networking,Middle East & Africa,1,8379.0,25.0,6284.25,5372.29,911.96,Reseller,Wire Transfer,Enterprise
TXN-001915,2023-09-23,CUST-00060,PROD-0050,Tower Server,Hardware,Servers,Middle East & Africa,1,11581.0,15.0,9843.85,5958.67,3885.18,Partner,Net 30,SMB
TXN-001916,2024-03-11,CUST-00429,PROD-0014,WiFi 6E Router,Electronics,Networking,Europe,9,9982.05,25.0,67378.86,35806.95,31571.91,Partner,Wire Transfer,Government
TXN-001917,2025-05-13,CUST-00023,PROD-0036,Cloud Migration,Services,Consulting,Latin America,2,12524.13,5.0,23795.85,13726.72,10069.13,Direct,Purchase Order,
TXN-001918,2024-07-16,CUST-00228,PROD-0018,Security Platform,Software,Licenses,Asia Pacific,2,15879.09,,31758.18,21577.94,10180.24,Direct,Wire Transfer,Startup
TXN-001919,2024-08-17,CUST-00073,PROD-0056,Flash Storage,Hardware,Storage,Europe,1,4154.29,5.0,3946.57,1274.47,2672.1,Direct,Net 60,Government
TXN-001920,2023-06-28,CUST-00126,PROD-0065,EC2 Instance,Cloud Infrastructure,Compute,Latin America,1,8264.14,0.0,8264.14,4534.45,3729.69,Direct,Wire Transfer,Mid-Market
TXN-001921,2025-11-23,CUST-00455,PROD-0039,Executive Briefing,Services,Training,Europe,1,11865.11,0.0,11865.11,7231.22,4633.89,Direct,Net 60,Startup
TXN-001922,2025-04-15,CUST-00155,PROD-0036,Cloud Migration,Services,Consulting,Middle East & Africa,6,12413.4,20.0,59584.33,41180.16,18404.17,Online,Credit Card,SMB
TXN-001923,2025-07-13,CUST-00429,PROD-0068,Batch Processing,Cloud Infrastructure,Compute,Europe,1,6149.9,0.0,6149.9,2749.55,3400.35,Online,Net 60,Mid-Market
TXN-001924,2024-01-23,CUST-00237,PROD-0071,Archive Storage,Cloud Infrastructure,Cloud Storage,Asia Pacific,1,6145.51,5.0,5838.23,2572.87,3265.36,Reseller,Credit Card,Mid-Market
TXN-001925,2024-04-28,CUST-00253,PROD-0031,Enterprise Support,Software,Support Plans,North America,1,11771.83,10.0,10594.65,7769.8,2824.85,Partner,Purchase Order,Startup
TXN-001926,2025-08-27,CUST-00190,PROD-0071,Archive Storage,Cloud Infrastructure,Cloud Storage,Latin America,2,4966.21,5.0,9435.81,5145.74,4290.07,Direct,Net 30,SMB
TXN-001927,2023-07-31,CUST-00482,PROD-0006,ProDisplay 32,Electronics,Monitors,Latin America,1,10853.44,0.0,10853.44,5456.19,5397.25,Partner,Net 60,SMB
TXN-001928,2025-06-28,CUST-00344,PROD-0037,Admin Training,Services,Training,Middle East & Africa,1,8030.78,0.0,8030.78,5900.81,2129.97,Reseller,Net 30,Startup
TXN-001929,2023-09-19,CUST-00423,PROD-0034,Architecture Design,Services,Consulting,North America,1,13135.65,25.0,9851.74,5116.5,4735.24,Reseller,Wire Transfer,Mid-Market
TXN-001930,2025-03-09,CUST-00076,PROD-0048,Database Admin,Services,Managed Services,Middle East & Africa,1,9292.61,15.0,7898.72,5035.4,2863.32,Online,Net 60,SMB
TXN-001931,2024-03-16,CUST-00035,PROD-0059,UPS 1500VA,Hardware,Peripherals,Europe,1,8842.8,0.0,8842.8,5154.28,3688.52,Partner,Net 60,Enterprise
TXN-001932,2025-11-19,CUST-00268,PROD-0058,KVM Switch,Hardware,Peripherals,Europe,1,10392.23,0.0,10392.23,6719.74,3672.49,Partner,Purchase Order,Enterprise
TXN-001933,2023-05-05,CUST-00182,PROD-0025,API Integration,Software,Custom Development,Latin America,2,11064.99,0.0,22129.97,14022.34,8107.63,Reseller,Purchase Order,Government
TXN-001934,2025-08-19,CUST-00442,PROD-0040,Certification Prep,Services,Training,North America,2,3515.96,0.0,7031.92,2986.64,4045.28,Online,Purchase Order,Enterprise
TXN-001935,2025-06-24,CUST-00365,PROD-0007,ThinkVision 24,Electronics,Monitors,Middle East & Africa,5,8028.81,20.0,32115.25,21648.35,10466.9,Partner,Net 60,Government
TXN-001936,2024-11-21,CUST-00347,PROD-0024,Project Manager,Software,SaaS Subscriptions,Latin America,10,10319.91,0.0,103199.14,39804.5,63394.64,Partner,Net 30,Enterprise
